2026-04-04 18:39:13.631 [main] INFO  [id=7883b00d-011b-4cc3-b745-d7636d78de57] edu.itmo.piikt.server.MainServer - [MainServer] Starting server...
2026-04-04 18:40:03.723 [main] INFO  [id=c01bcea7-c61b-4168-8be4-820ecf889d8f] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: help
2026-04-04 18:40:03.723 [main] INFO  [id=93d22961-f3db-48ff-a527-5d56810f933e] e.i.p.s.c.modelCommand.HelpCommand - [HelpCommand] Executing HELP command
2026-04-04 18:40:03.724 [main] INFO  [id=a215658d-6995-4475-9aa6-90d5cbf1bc8a] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: info
2026-04-04 18:40:03.724 [main] INFO  [id=71960bed-4a18-4b79-9c31-f5dfb772bce6] e.i.p.s.c.modelCommand.InfoCommand - [InfoCommand] Executing INFO command
2026-04-04 18:40:03.726 [main] INFO  [id=31913296-acdc-49cb-8290-00e3d0be99f7] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: help
2026-04-04 18:40:03.726 [main] INFO  [id=c45fc778-5a07-41d4-9ef2-64620d1cead7] e.i.p.s.c.modelCommand.HelpCommand - [HelpCommand] Executing HELP command
2026-04-04 18:40:03.726 [main] INFO  [id=24d3c10d-8bb2-4ed9-a965-9adb13968fb0] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: info
2026-04-04 18:40:03.726 [main] INFO  [id=d319826c-8892-4d6f-aa32-3573c6c4d78e] e.i.p.s.c.modelCommand.InfoCommand - [InfoCommand] Executing INFO command
2026-04-04 18:40:03.727 [main] INFO  [id=100dcf64-e050-4829-9ff8-1bd44f54111e] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: help
2026-04-04 18:40:03.727 [main] INFO  [id=b2e3306a-060d-4ca8-a023-258ad3bf709b] e.i.p.s.c.modelCommand.HelpCommand - [HelpCommand] Executing HELP command
2026-04-04 18:40:03.727 [main] INFO  [id=2f7fb45f-610a-42d3-8e82-54419ac87850] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: info
2026-04-04 18:40:03.727 [main] INFO  [id=708e2e3e-3fc9-4bba-9a8b-808878e74e94] e.i.p.s.c.modelCommand.InfoCommand - [InfoCommand] Executing INFO command
2026-04-04 18:40:03.728 [main] INFO  [id=97e50800-b735-41e6-9694-1194a447f9a4] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: help
2026-04-04 18:40:03.728 [main] INFO  [id=bdd04448-1c2d-4b18-a7c9-79846d454cfb] e.i.p.s.c.modelCommand.HelpCommand - [HelpCommand] Executing HELP command
2026-04-04 18:40:03.729 [main] INFO  [id=b5a5d161-ba37-413e-8ecd-fbe20fce0147] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: info
2026-04-04 18:40:03.729 [main] INFO  [id=437dd50b-57f4-43e0-9034-e8b87b0a4c69] e.i.p.s.c.modelCommand.InfoCommand - [InfoCommand] Executing INFO command
2026-04-04 18:40:03.731 [main] INFO  [id=1dd6cb19-bde4-4045-be2c-50f8b2e92294] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: help
2026-04-04 18:40:03.731 [main] INFO  [id=6a9a2900-aefc-4863-b200-71647bdb7856] e.i.p.s.c.modelCommand.HelpCommand - [HelpCommand] Executing HELP command
2026-04-04 18:40:03.732 [main] INFO  [id=579a496c-b757-4c6c-aa09-06cd6394e244] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: info
2026-04-04 18:40:03.732 [main] INFO  [id=5c09aaed-14bb-4c2b-ac28-e912152cb4bf] e.i.p.s.c.modelCommand.InfoCommand - [InfoCommand] Executing INFO command
2026-04-04 18:40:03.733 [main] INFO  [id=6f9261fd-43c5-4b28-ab9a-a65abef3a0a2] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: help
2026-04-04 18:40:03.733 [main] INFO  [id=556c27ea-a956-442f-8c32-69143cf5ae66] e.i.p.s.c.modelCommand.HelpCommand - [HelpCommand] Executing HELP command
2026-04-04 18:40:03.734 [main] INFO  [id=994cb533-13d8-431f-913a-f10e71122bb0] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: info
2026-04-04 18:40:03.734 [main] INFO  [id=456ea9a9-6a2c-4a53-8e0e-28c77cffa3aa] e.i.p.s.c.modelCommand.InfoCommand - [InfoCommand] Executing INFO command
2026-04-04 18:40:03.734 [main] INFO  [id=d713728b-757f-4cb3-a715-3d9b67b731f2] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: help
2026-04-04 18:40:03.734 [main] INFO  [id=407dce28-7631-4ede-8d5d-aad12a7be0b8] e.i.p.s.c.modelCommand.HelpCommand - [HelpCommand] Executing HELP command
2026-04-04 18:40:03.735 [main] INFO  [id=c65ed475-3b09-404d-a9bb-cdd7d575fe89] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: info
2026-04-04 18:40:03.735 [main] INFO  [id=0d4ea260-7380-4bb8-9100-646d2def3e4f] e.i.p.s.c.modelCommand.InfoCommand - [InfoCommand] Executing INFO command
2026-04-04 18:40:03.736 [main] INFO  [id=4ae501c3-06c6-4cd0-a6f4-fc2a7ec213a0] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: help
2026-04-04 18:40:03.736 [main] INFO  [id=b7c6e246-9ed0-431c-99f9-01fba849afaf] e.i.p.s.c.modelCommand.HelpCommand - [HelpCommand] Executing HELP command
2026-04-04 18:40:03.737 [main] INFO  [id=a771b25b-1fcd-4f9b-bc94-8159d0ba0afc] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: info
2026-04-04 18:40:03.737 [main] INFO  [id=bf695b83-82fe-454b-861f-6426a8afb811] e.i.p.s.c.modelCommand.InfoCommand - [InfoCommand] Executing INFO command
2026-04-04 18:40:03.738 [main] INFO  [id=0b182139-49e7-45b8-9ae7-2c1b04fb71a2] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: help
2026-04-04 18:40:03.738 [main] INFO  [id=76507924-0b73-4179-95b3-0d4e3ecb6623] e.i.p.s.c.modelCommand.HelpCommand - [HelpCommand] Executing HELP command
2026-04-04 18:40:03.739 [main] INFO  [id=5eb1f5a8-643b-4e24-8e8b-89c813d1232b] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: info
2026-04-04 18:40:03.739 [main] INFO  [id=d09c0c8f-1cf2-427b-a9fe-f5d1c0afbbed] e.i.p.s.c.modelCommand.InfoCommand - [InfoCommand] Executing INFO command
2026-04-04 18:40:03.741 [main] INFO  [id=46be7e20-c35e-4abf-b1eb-ff2a922574b4] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: help
2026-04-04 18:40:03.741 [main] INFO  [id=3c59ad6a-a29b-4d13-867e-2907af96d42b] e.i.p.s.c.modelCommand.HelpCommand - [HelpCommand] Executing HELP command
2026-04-04 18:40:03.742 [main] INFO  [id=62d23013-0232-4295-9745-2fbbe6c733bd] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: info
2026-04-04 18:40:03.742 [main] INFO  [id=5d979370-3a69-41f4-b013-ec6f2a22965c] e.i.p.s.c.modelCommand.InfoCommand - [InfoCommand] Executing INFO command
2026-04-04 18:40:03.743 [main] INFO  [id=5aad8a15-7d4e-4a78-9ede-294f523fee2e] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: help
2026-04-04 18:40:03.743 [main] INFO  [id=cc5712e7-f375-4248-8d46-d94c2f2be98f] e.i.p.s.c.modelCommand.HelpCommand - [HelpCommand] Executing HELP command
2026-04-04 18:40:03.744 [main] INFO  [id=e28f9d0b-d388-46e8-baca-271316386e22] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: info
2026-04-04 18:40:03.744 [main] INFO  [id=02caeb86-5bcb-4b25-80f1-1d55abe281a8] e.i.p.s.c.modelCommand.InfoCommand - [InfoCommand] Executing INFO command
2026-04-04 18:40:03.745 [main] INFO  [id=81e8bc0c-1f56-4f54-b824-ea6d76f05851] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: help
2026-04-04 18:40:03.745 [main] INFO  [id=285b82b8-bb77-49ef-95c2-86677d7802af] e.i.p.s.c.modelCommand.HelpCommand - [HelpCommand] Executing HELP command
2026-04-04 18:40:03.748 [main] INFO  [id=7451b516-1d07-4f0c-8420-9633a48e5773] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: info
2026-04-04 18:40:03.748 [main] INFO  [id=abb67a43-316e-4b74-b4a6-a566fdc5a393] e.i.p.s.c.modelCommand.InfoCommand - [InfoCommand] Executing INFO command
2026-04-04 18:40:03.750 [main] INFO  [id=91654efe-9866-4c4e-935a-161313aec5fc] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: help
2026-04-04 18:40:03.750 [main] INFO  [id=ad7454c9-8a3d-4d53-a7b4-0a909641b934] e.i.p.s.c.modelCommand.HelpCommand - [HelpCommand] Executing HELP command
2026-04-04 18:40:03.750 [main] INFO  [id=1c9b26ea-2abb-48fd-ab0c-a4e8c9795803] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: info
2026-04-04 18:40:03.750 [main] INFO  [id=e36a497b-596e-4b3a-82af-ff311e153ce8] e.i.p.s.c.modelCommand.InfoCommand - [InfoCommand] Executing INFO command
2026-04-04 18:40:03.751 [main] INFO  [id=d83bb439-e48e-4a5e-a51d-617f43af6354] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: help
2026-04-04 18:40:03.751 [main] INFO  [id=02fa7ccd-2964-4e4d-bfc9-764b252c2384] e.i.p.s.c.modelCommand.HelpCommand - [HelpCommand] Executing HELP command
2026-04-04 18:40:03.752 [main] INFO  [id=806d3db8-341e-4e12-9525-30c3416cdb7b] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: info
2026-04-04 18:40:03.752 [main] INFO  [id=a6d7da56-1441-46ba-b93b-45a165b924af] e.i.p.s.c.modelCommand.InfoCommand - [InfoCommand] Executing INFO command
2026-04-04 18:40:03.752 [main] INFO  [id=a883c492-cb81-4906-bb28-f48bcb646f4c] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: help
2026-04-04 18:40:03.752 [main] INFO  [id=fb35f6ea-d959-4084-9cea-61042b8f7fa6] e.i.p.s.c.modelCommand.HelpCommand - [HelpCommand] Executing HELP command
2026-04-04 18:40:03.753 [main] INFO  [id=44c62791-3843-4722-8265-873e88f8afc5] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: info
2026-04-04 18:40:03.753 [main] INFO  [id=cb6fa581-f34b-4b19-88d8-eb9d6eadda7e] e.i.p.s.c.modelCommand.InfoCommand - [InfoCommand] Executing INFO command
2026-04-04 18:40:03.754 [main] INFO  [id=d6cf57d5-a059-401a-861b-fec10bd72996] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: help
2026-04-04 18:40:03.754 [main] INFO  [id=d954cbf5-9448-45d2-bc94-4098d5fe1976] e.i.p.s.c.modelCommand.HelpCommand - [HelpCommand] Executing HELP command
2026-04-04 18:40:03.755 [main] INFO  [id=651f1903-520d-465b-9d4c-1bfc07dcb37b] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: info
2026-04-04 18:40:03.755 [main] INFO  [id=2e8a82ff-ac72-4293-b77a-69e8b5d55b78] e.i.p.s.c.modelCommand.InfoCommand - [InfoCommand] Executing INFO command
2026-04-04 18:40:03.757 [main] INFO  [id=1f5b5125-460c-4af0-acb5-a0a29ed81b92] e.i.p.server.dispatcher.Dispatcher - [Dispatcher] Executing command: help
